DAY,HOUR,PUN INDEX GME,AUST,BSP,CNOR,COAC,CORS,CSUD,FRAN,GREC,MALT,MONT,NORD,ROSN,SARD,SICI,SLOV,SUD,SVIZ,XAUS,XFRA,XGRE
20200922,16,54.77,54,54,54,54,"1,250",54,54,43,83,54,54,43,54,83,54,43,54,54,54,
20200922,17,56.71,55,55,55,55,"1,250",55,55,55,84,55,55,55,55,84,55,55,55,55,55,
20200922,18,60.46,59,59,59,59,"1,250",59,59,59,84,59,59,59,59,84,59,59,59,59,59,
20200922,19,72.06,70,70,70,70,"1,250",70,70,70,103,70,70,70,70,103,70,70,70,70,70,
20200922,20,84.92,84,84,84,84,"1,250",84,84,74,107,84,84,74,84,107,84,74,84,84,84,
20200922,21,72.35,70,70,70,70,"1,250",70,70,70,107,70,70,70,70,107,70,70,70,70,70,
20200922,22,58.56,56,56,56,56,"1,250",56,56,56,103,56,56,56,56,103,56,56,56,56,56,
20200922,23,52.99,51,51,51,51,"1,250",51,51,51,84,51,51,51,51,84,51,51,51,51,51,
20200922,24,49.38,47,47,47,47,"1,250",47,47,47,83,47,47,47,47,83,47,47,47,47,47,
20200923,1,46.11,44,44,44,44,"1,250",44,44,44,82,44,44,44,44,82,44,44,44,44,44,
20200923,2,43.48,41,41,41,41,"1,250",41,41,41,82,41,41,41,41,82,41,41,41,41,41,
20200923,3,42.27,40,40,40,40,"1,250",40,40,40,79,40,40,40,40,79,40,40,40,40,40,
20200923,4,41.26,39,39,39,39,"1,250",39,39,39,74,39,39,39,39,74,39,39,39,39,39,
20200923,5,41.02,38,38,38,38,"1,250",38,38,38,79,38,38,38,38,79,38,38,38,38,38,
20200923,6,44.37,42,42,42,42,"1,250",42,42,42,82,42,42,42,42,82,42,42,42,42,42,
20200923,7,51.99,50,50,50,50,"1,250",50,50,50,83,50,50,50,50,83,50,50,50,50,50,
20200923,8,55.02,53,53,53,53,"1,250",53,53,53,84,53,53,53,53,84,53,53,53,53,53,
20200923,9,60.90,58,58,58,58,"1,250",58,58,58,103,58,58,58,58,103,58,58,58,58,58,
20200923,10,59.56,58,58,58,58,"1,250",58,58,58,84,58,58,58,58,84,58,58,58,58,58,
20200923,11,57.89,56,56,56,56,"1,250",56,56,56,84,56,56,56,56,84,56,56,56,56,56,
20200923,12,58.34,58,58,58,58,"1,250",58,58,45,84,58,58,45,58,84,58,45,58,58,58,
20200923,13,54.64,53,53,53,53,"1,250",53,53,45,84,53,53,45,53,84,53,45,53,53,53,
20200923,14,51.53,50,50,50,50,"1,250",50,50,43,84,50,50,43,50,84,50,43,50,50,50,
20200923,15,51.57,50,50,50,50,"1,250",50,50,43,84,50,50,43,50,84,50,43,50,50,50,
20200923,16,51.50,50,50,50,50,"1,250",50,50,43,84,50,50,43,50,84,50,43,50,50,50,
20200923,17,52.56,51,51,51,51,"1,250",51,51,44,84,51,51,44,51,84,51,44,51,51,51,
20200923,18,55.12,52,52,52,52,"1,250",52,52,52,107,52,52,52,52,107,52,52,52,52,52,
20200923,19,58.99,56,56,56,56,"1,250",56,56,56,107,56,56,56,56,107,56,56,56,56,56,
20200923,20,63.87,61,61,61,61,"1,250",61,61,61,107,61,61,61,61,107,61,61,61,61,61,
20200923,21,57.37,54,54,54,54,"1,250",54,54,54,107,54,54,54,54,107,54,54,54,54,54,
20200923,22,54.68,51,51,51,51,"1,250",51,51,51,107,51,51,51,51,107,51,51,51,51,51,
20200923,23,48.98,45,45,45,45,"1,250",45,45,45,103,45,45,45,45,103,45,45,45,45,45,
20200923,24,43.42,40,40,40,40,"1,250",40,40,40,84,40,40,40,40,84,40,40,40,40,40,
20200924,1,42.08,39,39,39,39,"1,250",39,39,39,83,39,39,39,39,83,39,39,39,39,39,
20200924,2,40.15,37,37,37,37,"1,250",37,37,37,83,37,37,37,37,83,37,37,37,37,37,
20200924,3,38.19,35,35,35,35,"1,250",35,35,35,83,35,35,35,35,83,35,35,35,35,35,
20200924,4,37.68,35,35,35,35,"1,250",35,35,35,83,35,35,35,35,83,35,35,35,35,35,
20200924,5,37.49,35,35,35,35,"1,250",35,35,35,81,35,35,35,35,81,35,35,35,35,35,
20200924,6,40.66,38,38,38,38,"1,250",38,38,38,83,38,38,38,38,83,38,38,38,38,38,
20200924,7,51.90,50,50,50,50,"1,250",50,50,50,83,50,50,50,50,83,50,50,50,50,50,
20200924,8,53.87,52,52,52,52,"1,250",52,52,52,84,52,52,52,52,84,52,52,52,52,52,
20200924,9,54.73,54,54,54,54,"1,250",54,54,42,84,54,54,42,54,84,54,42,54,54,54,
20200924,10,54.58,54,54,54,54,"1,250",54,54,42,84,54,54,42,54,84,54,42,54,54,54,
20200924,11,51.89,51,51,51,51,"1,250",51,51,38,84,51,51,38,51,84,51,38,51,51,51,
20200924,12,51.70,51,51,51,51,"1,250",51,51,36,84,51,51,36,51,84,51,36,51,51,51,
20200924,13,48.21,47,47,47,47,"1,250",47,47,35,83,47,47,35,47,83,47,35,47,47,47,
20200924,14,49.20,48,48,48,48,"1,250",48,48,38,83,48,48,38,48,83,48,38,48,48,48,
20200924,15,49.58,48,48,48,48,"1,250",48,48,38,83,48,48,38,48,83,48,38,48,48,48,
20200924,16,50.94,50,50,50,50,"1,250",50,50,38,83,50,50,38,50,83,50,38,50,50,50,
20200924,17,52.87,51,51,51,51,"1,250",51,51,51,84,51,51,51,51,84,51,51,51,51,51,
20200924,18,52.20,50,50,50,50,"1,250",50,50,50,84,50,50,50,50,84,50,50,50,50,50,
20200924,19,57.02,54,54,54,54,"1,250",54,54,54,103,54,54,54,54,103,54,54,54,54,54,
20200924,20,70.10,68,68,68,68,"1,250",68,68,68,107,68,68,68,68,107,68,68,68,68,68,
20200924,21,58.34,55,55,55,55,"1,250",55,55,55,107,55,55,55,55,107,55,55,55,55,55,
20200924,22,51.53,48,48,48,48,"1,250",48,48,48,107,48,48,48,48,107,48,48,48,48,48,
20200924,23,46.13,42,42,42,42,"1,250",42,42,42,103,42,42,42,42,103,42,42,42,42,42,
20200924,24,41.94,39,39,39,39,"1,250",39,39,39,84,39,39,39,39,84,39,39,39,39,39,
20200925,1,42.00,39,39,39,39,"1,250",39,39,39,83,39,39,39,39,83,39,39,39,39,39,
20200925,2,38.17,37,37,37,37,"1,250",37,37,37,54,37,37,37,37,54,37,37,37,37,37,
20200925,3,34.74,34,34,34,34,"1,250",34,34,34,52,34,34,34,34,52,34,34,34,34,34,
20200925,4,35.52,33,33,33,33,"1,250",33,33,33,69,33,33,33,33,69,33,33,33,33,33,
20200925,5,35.30,33,33,33,33,"1,250",33,33,33,69,33,33,33,33,69,33,33,33,33,33,
20200925,6,39.49,38,38,38,38,"1,250",38,38,38,69,38,38,38,38,69,38,38,38,38,38,
20200925,7,44.07,42,42,42,42,"1,250",42,42,42,72,42,42,42,42,72,42,42,42,42,42,
20200925,8,53.82,52,52,52,52,"1,250",52,52,52,84,52,52,52,52,84,52,52,52,52,52,
20200925,9,65.81,65,65,65,65,"1,250",65,65,65,84,65,65,65,65,84,65,65,65,65,65,
20200925,10,67.46,66,66,66,66,"1,250",66,66,66,84,66,66,66,66,84,66,66,66,66,66,
20200925,11,61.16,61,61,61,61,"1,250",61,61,42,84,61,61,42,61,84,61,42,61,61,61,
20200925,12,59.89,61,61,61,48,"1,250",61,61,42,79,61,61,42,48,79,61,42,61,61,61,
20200925,13,50.96,52,52,52,10,"1,250",52,52,42,74,52,52,42,10,74,52,42,52,52,52,
20200925,14,49.08,50,50,50,8,"1,250",50,50,42,64,50,50,42,8,64,50,42,50,50,50,
20200925,15,50.16,52,52,52,8,"1,250",52,52,42,60,52,52,42,8,60,52,42,52,52,52,
20200925,16,53.29,54,54,54,8,"1,250",54,54,42,83,54,54,42,8,83,54,42,54,54,54,
20200925,17,55.18,55,55,55,30,"1,250",55,55,43,84,55,55,43,30,84,55,43,55,55,55,
20200925,18,51.28,49,49,49,49,49,49,49,49,84,49,49,49,49,84,49,49,49,49,49,
20200925,19,53.04,51,51,51,51,51,51,51,49,84,51,51,49,51,84,51,49,51,51,51,
20200925,20,61.83,60,60,60,60,60,60,60,60,84,60,60,60,60,84,60,60,60,60,60,
20200925,21,53.59,52,52,52,52,52,52,52,49,84,52,52,49,52,84,52,49,52,52,52,
20200925,22,48.22,46,46,46,46,46,46,46,43,83,46,46,43,46,83,46,43,46,46,46,
20200925,23,42.08,40,40,40,40,40,40,40,40,72,40,40,40,40,72,40,40,40,40,40,
20200925,24,36.95,36,36,36,36,36,36,36,36,47,36,36,36,36,47,36,36,36,36,36,
20200926,1,34.01,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,
20200926,2,30.71,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,
20200926,3,27.63,28,28,28,28,28,28,28,28,22,28,28,28,28,22,28,28,28,28,28,
20200926,4,25.12,26,26,26,26,26,26,26,26,8,26,26,26,26,8,26,26,26,26,26,
20200926,5,24.10,26,26,26,10,10,26,26,26,8,26,26,26,10,8,26,26,26,26,26,
20200926,6,27.56,29,29,29,29,29,29,29,29,8,29,29,29,29,8,29,29,29,29,29,
20200926,7,32.13,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,
20200926,8,34.50,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,
20200926,9,37.21,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,
20200926,10,40.21,41,41,41,10,10,41,41,41,41,41,41,41,10,41,41,41,41,41,41,
20200926,11,36.71,39,39,39,8,8,39,39,39,15,39,39,39,8,15,39,39,39,39,39,
20200926,12,34.68,38,38,38,3,3,38,38,38,5,38,38,38,3,5,38,38,38,38,38,
20200926,13,30.86,34,34,34,0,0,34,34,34,5,34,34,34,0,5,34,34,34,34,34,
20200926,14,28.87,32,32,32,0,0,32,32,32,3,32,32,32,0,3,32,32,32,32,32,
20200926,15,26.11,29,29,29,0,0,29,29,29,3,29,29,29,0,3,29,29,29,29,29,
20200926,16,25.37,28,28,28,0,0,28,28,28,5,28,28,28,0,5,28,28,28,28,28,
20200926,17,29.18,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,
20200926,18,34.46,34,34,34,34,34,34,34,34,41,34,34,34,34,41,34,34,34,34,34,
20200926,19,41.25,39,39,39,39,39,39,39,39,64,39,39,39,39,64,39,39,39,39,39,
20200926,20,48.35,45,45,45,45,45,45,45,45,84,45,45,45,45,84,45,45,45,45,45,
20200926,21,43.85,41,41,41,41,41,41,41,41,77,41,41,41,41,77,41,41,41,41,41,
20200926,22,39.40,38,38,38,38,38,38,38,38,64,38,38,38,38,64,38,38,38,38,38,
20200926,23,38.08,36,36,36,36,36,36,36,36,71,36,36,36,36,71,36,36,36,36,36,
20200926,24,36.42,34,34,34,34,34,34,34,34,68,34,34,34,34,68,34,34,34,34,34,
20200927,1,33.81,31,31,31,31,31,31,31,31,69,31,31,31,31,69,31,31,31,31,31,
20200927,2,29.79,27,27,27,27,27,27,27,27,69,27,27,27,27,69,27,27,27,27,27,
20200927,3,27.98,25,25,25,25,25,25,25,25,69,25,25,25,25,69,25,25,25,25,25,
20200927,4,27.97,25,25,25,25,25,25,25,25,69,25,25,25,25,69,25,25,25,25,25,
20200927,5,27.11,24,24,24,24,24,24,24,24,69,24,24,24,24,69,24,24,24,24,24,
20200927,6,28.22,25,25,25,25,25,25,25,25,70,25,25,25,25,70,25,25,25,25,25,
20200927,7,33.63,31,31,31,31,31,31,31,31,69,31,31,31,31,69,31,31,31,31,31,
20200927,8,32.73,30,30,30,30,30,30,30,30,71,30,30,30,30,71,30,30,30,30,30,
20200927,9,33.62,31,31,31,31,31,31,31,31,68,31,31,31,31,68,31,31,31,31,31,
20200927,10,35.79,33,33,33,33,33,33,33,33,69,33,33,33,33,69,33,33,33,33,33,
20200927,11,34.20,35,35,35,35,35,35,35,31,31,35,35,31,35,31,35,31,35,35,35,
20200927,12,29.95,34,34,34,34,34,34,34,8,8,34,34,8,34,8,34,8,34,34,34,
20200927,13,31.16,36,36,36,36,36,36,36,8,8,36,36,8,36,8,36,8,36,36,36,
20200927,14,27.49,32,32,32,32,32,32,32,4,0,32,32,4,32,0,32,4,32,32,32,
20200927,15,27.25,32,32,32,32,32,32,32,3,0,32,32,3,32,0,32,3,32,32,32,
20200927,16,27.22,32,32,32,32,32,32,32,3,0,32,32,3,32,0,32,3,32,32,32,
20200927,17,31.59,33,33,33,33,33,33,33,33,8,33,33,33,33,8,33,33,33,33,33,
20200927,18,38.05,38,38,38,38,38,38,38,36,46,38,38,36,38,46,38,36,38,38,38,
20200927,19,45.97,46,46,46,46,46,46,46,37,55,46,46,37,46,55,46,37,46,46,46,
20200927,20,52.62,52,52,52,52,52,52,52,36,83,52,52,36,52,83,52,36,52,52,52,
20200927,21,51.04,50,50,50,50,50,50,50,36,83,50,50,36,50,83,50,36,50,50,50,
20200927,22,48.10,46,46,46,46,46,46,46,36,83,46,46,36,46,83,46,36,46,46,46,
20200927,23,44.14,42,42,42,42,42,42,42,36,83,42,42,36,42,83,42,36,42,42,42,
20200927,24,39.89,38,38,38,38,38,38,38,36,69,38,38,36,38,69,38,36,38,38,38,
20200928,1,34.29,33,33,33,33,33,33,33,33,48,33,33,33,33,48,33,33,33,33,33,
20200928,2,31.90,31,31,31,31,31,31,31,31,47,31,31,31,31,47,31,31,31,31,31,
20200928,3,30.68,29,29,29,29,29,29,29,29,47,29,29,29,29,47,29,29,29,29,29,
20200928,4,29.89,29,29,29,29,29,29,29,29,48,29,29,29,29,48,29,29,29,29,29,
20200928,5,30.04,29,29,29,29,29,29,29,29,49,29,29,29,29,49,29,29,29,29,29,
20200928,6,32.82,31,31,31,31,31,31,31,31,61,31,31,31,31,61,31,31,31,31,31,
20200928,7,49.08,47,47,47,47,47,47,47,47,82,47,47,47,47,82,47,47,47,47,47,
20200928,8,57.21,56,56,56,56,56,56,56,56,83,56,56,56,56,83,56,56,56,56,56,
20200928,9,60.73,59,59,59,59,59,59,59,59,84,59,59,59,59,84,59,59,59,59,59,
20200928,10,58.06,57,57,57,57,57,57,57,57,83,57,57,57,57,83,57,57,57,57,57,
20200928,11,52.74,53,53,51,51,51,51,53,42,73,51,53,42,51,73,53,42,53,53,53,
20200928,12,50.78,52,52,51,51,51,51,52,35,61,51,52,35,51,61,52,35,52,52,52,
20200928,13,47.20,49,49,49,49,49,49,49,35,35,49,49,35,49,35,49,35,49,49,49,
20200928,14,45.41,48,48,46,46,46,46,48,32,32,46,48,32,46,32,48,32,48,48,48,
20200928,15,44.17,46,46,46,46,46,46,46,32,32,46,46,32,46,32,46,32,46,46,46,
20200928,16,46.34,47,47,47,47,47,47,47,42,42,47,47,42,47,42,47,42,47,47,47,
20200928,17,48.45,48,48,48,48,48,48,48,39,61,48,48,39,48,61,48,39,48,48,48,
20200928,18,54.08,53,53,51,51,51,51,53,51,83,51,53,51,51,83,53,51,53,53,53,
20200928,19,59.95,61,61,54,54,54,54,61,54,84,54,61,54,54,84,61,54,61,61,61,
20200928,20,77.86,80,80,74,74,74,74,80,74,84,74,80,74,74,84,80,74,80,80,80,
20200928,21,59.68,58,58,58,58,58,58,58,58,84,58,58,58,58,84,58,58,58,58,58,
20200928,22,54.28,52,52,52,52,52,52,52,52,84,52,52,52,52,84,52,52,52,52,52,
20200928,23,48.55,46,46,46,46,46,46,46,46,83,46,46,46,46,83,46,46,46,46,46,
20200928,24,41.37,40,40,40,40,40,40,40,40,61,40,40,40,40,61,40,40,40,40,40,
20200929,1,40.29,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,
20200929,2,38.87,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,
20200929,3,36.92,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,
20200929,4,34.79,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,
20200929,5,36.48,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,
20200929,6,39.51,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,
20200929,7,51.58,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,
20200929,8,68.68,68,68,68,68,68,68,68,68,82,68,68,68,68,82,68,68,68,68,68,
20200929,9,73.69,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,
20200929,10,69.09,69,69,69,69,69,69,69,69,72,69,69,69,69,72,69,69,69,69,69,
20200929,11,60.06,60,60,60,60,60,60,60,60,61,60,60,60,60,61,60,60,60,60,60,
20200929,12,57.00,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,
20200929,13,48.73,52,52,45,45,45,45,52,45,45,45,52,45,45,45,52,45,52,52,52,
20200929,14,48.12,50,50,50,44,50,44,50,44,44,44,50,44,44,44,50,44,50,50,50,
20200929,15,52.07,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,
20200929,16,53.00,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,
20200929,17,57.67,57,57,57,57,57,57,57,57,70,57,57,57,57,70,57,57,57,57,57,
20200929,18,63.67,62,62,62,62,62,62,62,62,83,62,62,62,62,83,62,62,62,62,62,
20200929,19,74.33,74,74,74,74,74,74,74,74,84,74,74,74,74,84,74,74,74,74,74,
20200929,20,84.35,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,
20200929,21,73.85,73,73,73,73,73,73,73,73,84,73,73,73,73,84,73,73,73,73,73,
20200929,22,59.19,58,58,58,58,58,58,58,58,84,58,58,58,58,84,58,58,58,58,58,
20200929,23,53.67,52,52,52,52,52,52,52,52,84,52,52,52,52,84,52,52,52,52,52,
20200929,24,47.25,45,45,45,45,45,45,45,45,75,45,45,45,45,75,45,45,45,45,45,
20200930,1,47.39,45,45,45,45,45,45,45,45,82,45,45,45,45,82,45,45,45,45,45,
20200930,2,44.97,43,43,43,43,43,43,43,43,70,43,43,43,43,70,43,43,43,43,43,
20200930,3,43.23,42,42,42,42,42,42,42,42,65,42,42,42,42,65,42,42,42,42,42,
20200930,4,39.56,38,38,38,38,38,38,38,38,63,38,38,38,38,63,38,38,38,38,38,
20200930,5,39.32,38,38,38,38,38,38,38,38,63,38,38,38,38,63,38,38,38,38,38,
20200930,6,43.14,42,42,42,42,42,42,42,42,63,42,42,42,42,63,42,42,42,42,42,
20200930,7,52.14,51,51,51,51,51,51,51,51,71,51,51,51,51,71,51,51,51,51,51,
20200930,8,63.53,62,62,62,62,62,62,62,62,83,62,62,62,62,83,62,62,62,62,62,
20200930,9,73.38,73,73,73,73,73,73,73,73,83,73,73,73,73,83,73,73,73,73,73,
20200930,10,66.74,66,66,66,66,66,66,66,66,83,66,66,66,66,83,66,66,66,66,66,
20200930,11,56.32,55,55,55,55,55,55,55,55,76,55,55,55,55,76,55,55,55,55,55,
20200930,12,53.91,52,52,52,52,52,52,52,52,82,52,52,52,52,82,52,52,52,52,52,
20200930,13,50.94,49,49,49,49,49,49,49,49,80,49,49,49,49,80,49,49,49,49,49,
20200930,14,48.27,47,47,47,47,47,47,47,47,63,47,47,47,47,63,47,47,47,47,47,
20200930,15,46.01,45,45,45,45,45,45,45,45,63,45,45,45,45,63,45,45,45,45,45,
20200930,16,46.16,45,45,45,45,45,45,45,45,63,45,45,45,45,63,45,45,45,45,45,
20200930,17,50.91,49,49,49,49,49,49,49,49,83,49,49,49,49,83,49,49,49,49,49,
20200930,18,55.78,54,54,54,54,54,54,54,54,84,54,54,54,54,84,54,54,54,54,54,
20200930,19,60.31,60,60,60,60,60,60,60,60,63,60,60,60,60,63,60,60,60,60,60,
20200930,20,73.11,72,72,72,72,72,72,72,72,83,72,72,72,72,83,72,72,72,72,72,
20200930,21,55.82,55,55,55,55,55,55,55,55,63,55,55,55,55,63,55,55,55,55,55,
20200930,22,50.84,50,50,50,50,50,50,50,50,63,50,50,50,50,63,50,50,50,50,50,
20200930,23,44.47,44,44,44,44,44,44,44,44,50,44,44,44,44,50,44,44,44,44,44,
20200930,24,40.31,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,
20201001,1,38.70,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,
20201001,2,35.40,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,
20201001,3,34.45,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,
20201001,4,33.00,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,
20201001,5,31.10,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,
20201001,6,35.50,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,
20201001,7,45.67,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,
20201001,8,52.35,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,
20201001,9,57.17,55,55,60,60,60,60,55,60,60,60,55,60,60,60,55,60,55,55,55,
20201001,10,54.00,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,
20201001,11,53.18,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,
20201001,12,50.00,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,
20201001,13,45.65,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,
20201001,14,44.36,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,
20201001,15,43.47,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,
20201001,16,43.29,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,
20201001,17,46.00,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,
20201001,18,50.01,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,
20201001,19,53.40,53,53,54,54,54,54,53,54,56,54,53,54,54,56,53,54,53,53,53,
20201001,20,62.73,58,58,68,68,68,68,58,68,68,68,58,68,68,68,58,68,58,58,58,
20201001,21,56.39,53,53,55,60,55,60,53,60,68,60,53,60,60,68,53,60,53,53,53,
20201001,22,48.82,46,46,46,54,46,54,46,54,55,54,46,54,54,55,46,54,46,46,46,
20201001,23,44.30,43,43,43,46,43,46,43,46,51,46,43,46,46,51,43,46,43,43,43,
20201001,24,39.95,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,
20201002,1,39.20,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,
20201002,2,36.15,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,
20201002,3,35.67,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,
20201002,4,33.60,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,
20201002,5,34.71,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,
20201002,6,37.00,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,
20201002,7,48.00,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,
20201002,8,51.65,51,51,51,51,51,51,51,51,64,51,51,51,51,64,51,51,51,51,51,
20201002,9,54.28,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,
20201002,10,51.98,53,53,53,49,53,49,53,49,49,49,53,49,49,49,53,49,53,53,53,
20201002,11,47.35,50,50,50,41,50,41,50,41,41,41,50,41,41,41,50,41,50,50,50,
20201002,12,45.51,50,50,50,35,50,35,50,35,35,35,50,35,35,35,50,35,50,50,50,
20201002,13,41.16,44,44,44,34,44,34,44,34,34,34,44,34,34,34,44,34,44,44,44,
20201002,14,75.09,41,41,41,449,449,41,41,41,41,41,41,41,449,41,41,41,41,41,41,
20201002,15,34.26,42,42,42,16,42,16,42,16,16,16,42,16,16,16,42,16,42,42,42,
20201002,16,38.94,42,42,42,33,42,33,42,33,33,33,42,33,33,33,42,33,42,42,42,
20201002,17,41.37,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,
20201002,18,42.10,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,
20201002,19,47.07,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,
20201002,20,52.06,52,52,52,52,52,52,52,52,53,52,52,52,52,53,52,52,52,52,52,
20201002,21,43.30,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,
20201002,22,41.37,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,
20201002,23,38.89,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,
20201002,24,36.22,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,
20201003,1,34.01,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,
20201003,2,31.39,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,
20201003,3,30.00,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,
20201003,4,25.99,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,
20201003,5,20.38,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,
20201003,6,23.54,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,
20201003,7,30.60,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,
20201003,8,32.06,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,
20201003,9,33.77,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,
20201003,10,38.68,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,
20201003,11,39.72,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,
20201003,12,37.41,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,
20201003,13,32.65,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,
20201003,14,24.80,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,
20201003,15,18.63,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,
20201003,16,20.84,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,
20201003,17,28.49,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,
20201003,18,33.27,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,
20201003,19,39.64,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,
20201003,20,49.86,49,49,49,49,49,49,49,49,62,49,49,49,49,62,49,49,49,49,49,
20201003,21,41.33,40,40,40,40,40,40,40,40,62,40,40,40,40,62,40,40,40,40,40,
20201003,22,34.80,34,34,34,34,34,34,34,34,41,34,34,34,34,41,34,34,34,34,34,
20201003,23,33.27,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,
20201003,24,31.25,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,
20201004,1,27.00,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,
20201004,2,17.75,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,
20201004,3,14.44,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,
20201004,4,7.58,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,
20201004,5,5.32,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,
