DAY,HOUR,PUN INDEX GME,AUST,BRNN,CNOR,COAC,CORS,CSUD,FOGN,FRAN,GREC,MFTV,NORD,PRGP,ROSN,SARD,SICI,SLOV,SUD,SVIZ
20091128,24,44.55,44.54,44.54,44.54,44.54,44.54,44.54,44.54,44.54,44.54,44.54,44.54,44.65,44.54,44.54,44.65,44.54,44.54,44.54
20091129,1,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45
20091129,2,33.69,33.69,33.69,33.69,33.69,33.69,33.69,33.69,33.69,33.69,33.69,33.69,33.69,33.69,33.69,33.69,33.69,33.69,33.69
20091129,3,26.4,26.4,26.4,26.4,26.4,26.4,26.4,26.4,26.4,26.4,26.4,26.4,26.4,26.4,26.4,26.4,26.4,26.4,26.4
20091129,4,23.65,23.65,23.65,23.65,23.65,23.65,23.65,23.65,23.65,23.65,23.65,23.65,23.65,23.65,23.65,23.65,23.65,23.65,23.65
20091129,5,23.59,23.59,23.59,23.59,23.59,23.59,23.59,23.59,23.59,23.59,23.59,23.59,23.6,23.59,23.59,23.6,23.59,23.59,23.59
20091129,6,23.6,23.6,23.6,23.6,23.6,23.6,23.6,23.6,23.6,23.6,23.6,23.6,23.6,23.6,23.6,23.6,23.6,23.6,23.6
20091129,7,23.56,23.55,23.55,23.55,23.54,23.54,23.55,23.55,23.55,23.55,23.55,23.55,23.65,23.55,23.54,23.65,23.55,23.55,23.55
20091129,8,23.56,23.56,23.56,23.56,23.54,23.54,23.56,23.56,23.56,23.56,23.56,23.56,23.6,23.56,23.54,23.6,23.56,23.56,23.56
20091129,9,44.31,44.22,44.22,44.22,44.22,44.22,44.22,44.22,44.22,44.22,44.22,44.22,45.65,44.22,44.22,45.65,44.22,44.22,44.22
20091129,10,53.24,48.52,48.52,48.52,47.55,47.55,48.52,48.52,48.52,48.52,48.52,48.52,120,48.52,47.55,120,48.52,48.52,48.52
20091129,11,53.76,53.84,53.84,53.84,52,52,53.84,53.84,53.84,53.84,53.84,53.84,53.84,53.84,52,53.84,53.84,53.84,53.84
20091129,12,55.75,55.78,55.78,55.78,55.1,55.1,55.78,55.78,55.78,55.78,55.78,55.78,55.78,55.78,55.1,55.78,55.78,55.78,55.78
20091129,13,55.75,55.78,55.78,55.78,55,55,55.78,55.78,55.78,55.78,55.78,55.78,55.78,55.78,55,55.78,55.78,55.78,55.78
20091129,14,47.8,48,48,48,46.97,46.97,48,48,48,48,48,48,45.65,48,46.97,45.65,48,48,48
20091129,15,45.87,45.9,45.9,45.9,45.3,45.3,45.9,45.9,45.9,45.9,45.9,45.9,45.9,45.9,45.3,45.9,45.9,45.9,45.9
20091129,16,47.42,47.5,47.5,47.5,45.57,45.57,47.5,47.5,47.5,47.5,47.5,47.5,47.5,47.5,45.57,47.5,47.5,47.5,47.5
20091129,17,53.17,53.25,53.25,53.25,51.3,51.3,53.25,53.25,53.25,53.25,53.25,53.25,53.25,53.25,51.3,53.25,53.25,53.25,53.25
20091129,18,65.07,65.07,65.07,65.07,65.07,65.07,65.07,65.07,65.07,65.07,65.07,65.07,65.07,65.07,65.07,65.07,65.07,65.07,65.07
20091129,19,68.83,68.83,68.83,68.83,68.83,68.83,68.83,68.83,68.83,68.83,68.83,68.83,68.83,68.83,68.83,68.83,68.83,68.83,68.83
20091129,20,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70
20091129,21,67.6,67.6,67.6,67.6,67.6,67.6,67.6,67.6,67.6,67.6,67.6,67.6,67.6,67.6,67.6,67.6,67.6,67.6,67.6
20091129,22,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60
20091129,23,53.25,53.25,53.25,53.25,53.25,53.25,53.25,53.25,53.25,53.25,53.25,53.25,53.25,53.25,53.25,53.25,53.25,53.25,53.25
20091129,24,45.6,45.6,45.6,45.6,45.6,45.6,45.6,45.6,45.6,45.6,45.6,45.6,45.6,45.6,45.6,45.6,45.6,45.6,45.6
20091130,1,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39
20091130,2,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30
20091130,3,21.35,21.35,21.35,21.35,21.35,21.35,21.35,21.35,21.35,21.35,21.35,21.35,21.35,21.35,21.35,21.35,21.35,21.35,21.35
20091130,4,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
20091130,5,15.75,15.75,15.75,15.75,15.75,15.75,15.75,15.75,15.75,15.75,15.75,15.75,15.75,15.75,15.75,15.75,15.75,15.75,15.75
20091130,6,32.5,32.5,32.5,32.5,32.5,32.5,32.5,32.5,32.5,32.5,32.5,32.5,32.5,32.5,32.5,32.5,32.5,32.5,32.5
20091130,7,46.98,48,48,48,20,20,48,48,48,48,48,48,48,48,20,48,48,48,48
20091130,8,59.82,59.89,59.89,59.89,57.72,57.72,59.89,59.89,59.89,59.89,59.89,59.89,59.89,59.89,57.72,59.89,59.89,59.89,59.89
20091130,9,64.07,62.38,54.52,62.38,59.62,59.62,54.52,54.52,62.38,54.52,62.38,62.38,130.2,54.52,59.62,130.2,62.38,54.52,62.38
20091130,10,66.8,62.25,62.25,62.25,62.25,62.25,62.25,62.25,62.25,62.25,62.25,62.25,150,62.25,62.25,150,62.25,62.25,62.25
20091130,11,67.23,62.75,62.75,62.75,62.75,62.75,62.75,62.75,62.75,62.75,62.75,62.75,150,62.75,62.75,150,62.75,62.75,62.75
20091130,12,66.87,63.5,56.38,63.5,63.5,63.5,63.5,56.38,63.5,56.38,63.5,63.5,140.2,56.38,63.5,140.2,63.5,56.38,63.5
20091130,13,61.12,56.05,56.05,56.05,56.05,56.05,56.05,56.05,56.05,56.05,56.05,56.05,150,56.05,56.05,150,56.05,56.05,56.05
20091130,14,59.2,56.05,53,56.05,55.34,55.34,53,53,56.05,53,56.05,56.05,130,53,55.34,130,56.05,53,56.05
20091130,15,61.97,60,53,60,60,60,53,53,60,53,60,60,130.2,53,60,130.2,60,53,60
20091130,16,64.02,62.38,54.52,62.38,62.38,62.38,54.52,54.52,62.38,54.52,62.38,62.38,130,54.52,62.38,130,62.38,54.52,62.38
20091130,17,69.47,65,65,65,65,65,65,65,65,65,65,65,150,65,65,150,65,65,65
20091130,18,85.28,81.31,81.31,81.31,81.31,81.31,81.31,81.31,81.31,81.31,81.31,81.31,151.26,81.31,81.31,151.26,81.31,81.31,81.31
20091130,19,79.17,74.56,74.56,74.56,74.56,74.56,74.56,74.56,74.56,74.56,74.56,74.56,152.85,74.56,74.56,152.85,74.56,74.56,74.56
20091130,20,69.99,64.94,64.94,64.94,60.01,60.01,64.94,64.94,64.94,64.94,64.94,64.94,151.26,64.94,60.01,151.26,64.94,64.94,64.94
20091130,21,65.48,60,60,60,60,60,60,60,60,60,60,60,150,60,60,150,60,60,60
20091130,22,61.77,56.07,56.07,56.07,56.07,56.07,56.07,56.07,56.07,56.07,56.07,56.07,150,56.07,56.07,150,56.07,56.07,56.07
20091130,23,51.6,51.45,51.45,51.45,49.67,49.67,51.45,51.45,51.45,51.45,51.45,51.45,55,51.45,49.67,55,51.45,51.45,51.45
20091130,24,49.94,46.51,46.51,46.51,45,45,46.51,46.51,46.51,46.51,46.51,46.51,105.22,46.51,45,105.22,46.51,46.51,46.51
20091201,1,44.7,44.7,44.7,44.7,44.7,44.7,44.7,44.7,44.7,44.7,44.7,44.7,44.7,44.7,44.7,44.7,44.7,44.7,44.7
20091201,2,36.98,36.5,36.5,36.5,36.5,36.5,36.5,36.5,36.5,36.5,36.5,36.5,45,36.5,36.5,45,36.5,36.5,36.5
20091201,3,31.83,31.05,31.05,31.05,31.05,31.05,31.05,31.05,31.05,31.05,31.05,31.05,45,31.05,31.05,45,31.05,31.05,31.05
20091201,4,30.36,29.48,29.48,29.48,29.48,29.48,29.48,29.48,29.48,29.48,29.48,29.48,45,29.48,29.48,45,29.48,29.48,29.48
20091201,5,33.35,32.66,32.66,32.66,32.66,32.66,32.66,32.66,32.66,32.66,32.66,32.66,45,32.66,32.66,45,32.66,32.66,32.66
20091201,6,44.72,44.7,44.7,44.7,44.7,44.7,44.7,44.7,44.7,44.7,44.7,44.7,45,44.7,44.7,45,44.7,44.7,44.7
20091201,7,54.16,54.16,54.16,54.16,54.16,54.16,54.16,54.16,54.16,54.16,54.16,54.16,54.16,54.16,54.16,54.16,54.16,54.16,54.16
20091201,8,67.05,64.65,64.65,64.65,64.65,64.65,64.65,64.65,64.65,64.65,64.65,64.65,110,64.65,64.65,110,64.65,64.65,64.65
20091201,9,72.39,69.23,69.23,69.23,69.23,69.23,69.23,69.23,69.23,69.23,69.23,69.23,130.02,69.23,69.23,130.02,69.23,69.23,69.23
20091201,10,76.86,72.87,72.87,72.87,72.87,72.87,72.87,72.87,72.87,72.87,72.87,72.87,150,72.87,72.87,150,72.87,72.87,72.87
20091201,11,73.34,70.28,70.28,70.28,70.28,70.28,70.28,70.28,70.28,70.28,70.28,70.28,130.02,70.28,70.28,130.02,70.28,70.28,70.28
20091201,12,74.52,71,71,71,71,71,71,71,71,71,71,71,140,71,71,140,71,71,71
20091201,13,63.92,59,59,59,59,59,59,59,59,59,59,59,150,59,59,150,59,59,59
20091201,14,60.76,57.5,57.5,57.5,57.5,57.5,57.5,57.5,57.5,57.5,57.5,57.5,120,57.5,57.5,120,57.5,57.5,57.5
20091201,15,65.8,62.38,62.38,62.38,62.38,62.38,62.38,62.38,62.38,62.38,62.38,62.38,130,62.38,62.38,130,62.38,62.38,62.38
20091201,16,70.32,67.1,67.1,67.1,67.1,67.1,67.1,67.1,67.1,67.1,67.1,67.1,130,67.1,67.1,130,67.1,67.1,67.1
20091201,17,78.56,74.53,74.53,74.53,74.53,74.53,74.53,74.53,74.53,74.53,74.53,74.53,150,74.53,74.53,150,74.53,74.53,74.53
20091201,18,136.93,136.06,136.06,136.06,136.06,136.06,136.06,136.06,136.06,136.06,136.06,136.06,151.26,136.06,136.06,151.26,136.06,136.06,136.06
20091201,19,85.42,82,82,82,82,82,82,82,82,82,82,82,140,82,82,140,82,82,82
20091201,20,67.44,65,65,65,65,65,65,65,65,65,65,65,105.22,65,65,105.22,65,65,65
20091201,21,62,61.48,61.48,61.48,61.48,61.48,61.48,61.48,61.48,61.48,61.48,61.48,70,61.48,61.48,70,61.48,61.48,61.48
20091201,22,62.28,56.65,56.65,56.65,56.65,56.65,56.65,56.65,56.65,56.65,56.65,56.65,150,56.65,56.65,150,56.65,56.65,56.65
20091201,23,51.98,51.98,51.98,51.98,51.98,51.98,51.98,51.98,51.98,51.98,51.98,51.98,51.98,51.98,51.98,51.98,51.98,51.98,51.98
20091201,24,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47
20091202,1,46.39,46.44,46.44,46.44,45.2,45.2,46.44,46.44,46.44,46.44,46.44,46.44,46.44,46.44,45.2,46.44,46.44,46.44,46.44
20091202,2,44.7,44.7,44.7,44.7,44.7,44.7,44.7,44.7,44.7,44.7,44.7,44.7,44.7,44.7,44.7,44.7,44.7,44.7,44.7
20091202,3,42.63,42.63,42.63,42.63,42.63,42.63,42.63,42.63,42.63,42.63,42.63,42.63,42.63,42.63,42.63,42.63,42.63,42.63,42.63
20091202,4,41.5,41.5,41.5,41.5,41.5,41.5,41.5,41.5,41.5,41.5,41.5,41.5,41.5,41.5,41.5,41.5,41.5,41.5,41.5
20091202,5,41.5,41.5,41.5,41.5,41.5,41.5,41.5,41.5,41.5,41.5,41.5,41.5,41.5,41.5,41.5,41.5,41.5,41.5,41.5
20091202,6,44.3,44.3,44.3,44.3,44.3,44.3,44.3,44.3,44.3,44.3,44.3,44.3,44.3,44.3,44.3,44.3,44.3,44.3,44.3
20091202,7,51.49,52.4,49.59,52.4,49.59,49.59,49.59,49.59,52.4,49.59,52.4,52.4,49.59,49.59,49.59,49.59,52.4,49.59,52.4
20091202,8,62.48,60.45,53.1,60.45,60.45,60.45,60.45,53.1,60.45,53.1,60.45,60.45,110,53.1,60.45,110,60.45,53.1,60.45
20091202,9,66.52,62.5,55.7,62.5,62.5,62.5,62.5,55.7,62.5,55.7,62.5,62.5,149.98,55.7,62.5,149.98,62.5,55.7,62.5
20091202,10,65.98,61.45,55.7,61.45,72.87,72.87,61.45,55.7,61.45,55.7,61.45,61.45,149.98,55.7,72.87,149.98,61.45,55.7,61.45
20091202,11,64.68,60.45,55.47,60.45,60.45,60.45,60.45,55.47,60.45,55.47,60.45,60.45,149.98,55.47,60.45,149.98,60.45,55.47,60.45
20091202,12,67.36,63.56,55,63.56,63.56,63.56,63.56,55,63.56,55,63.56,63.56,149.98,55,63.56,149.98,63.56,55,63.56
20091202,13,60.79,55.59,55,55.59,59,59,55.59,55,55.59,55,55.59,55.59,149.98,55,59,149.98,55.59,55,55.59
20091202,14,58.04,54,53.1,54,57.5,57.5,54,53.1,54,53.1,54,54,130,53.1,57.5,130,54,53.1,54
20091202,15,59.51,56,53.1,56,60,60,54.81,53.1,56,53.1,56,56,130,53.1,60,130,56,53.1,56
20091202,16,61.29,56.5,54.7,56.5,60,60,56.5,54.7,56.5,54.7,56.5,56.5,149.98,54.7,60,149.98,56.5,54.7,56.5
20091202,17,64.44,59.85,56.7,59.85,59.85,59.85,59.85,56.7,59.85,56.7,59.85,59.85,150,56.7,59.85,150,59.85,56.7,59.85
20091202,18,74.75,70.19,70.19,70.19,70.19,70.19,70.19,70.19,70.19,70.19,70.19,70.19,150,70.19,70.19,150,70.19,70.19,70.19
20091202,19,70.83,65.87,65.87,65.87,65.87,65.87,65.87,65.87,65.87,65.87,65.87,65.87,150,65.87,65.87,150,65.87,65.87,65.87
20091202,20,63.08,57.5,57.5,57.5,57.5,57.5,57.5,57.5,57.5,57.5,57.5,57.5,149.98,57.5,57.5,149.98,57.5,57.5,57.5
20091202,21,61.55,56.5,56.5,56.5,56.5,56.5,56.5,56.5,56.5,56.5,56.5,56.5,140,56.5,56.5,140,56.5,56.5,56.5
20091202,22,62.14,56.5,56.5,56.5,56.5,56.5,56.5,56.5,56.5,56.5,56.5,56.5,150,56.5,56.5,150,56.5,56.5,56.5
20091202,23,54.04,54,54,54,54,54,54,54,54,54,54,54,54.65,54,54,54.65,54,54,54
20091202,24,48.16,48,48,48,48,48,48,48,48,48,48,48,50.6,48,48,50.6,48,48,48
20091203,1,43.97,43.97,43.97,43.97,43.97,43.97,43.97,43.97,43.97,43.97,43.97,43.97,43.97,43.97,43.97,43.97,43.97,43.97,43.97
20091203,2,33.25,33.25,33.25,33.25,33.25,33.25,33.25,33.25,33.25,33.25,33.25,33.25,33.25,33.25,33.25,33.25,33.25,33.25,33.25
20091203,3,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28
20091203,4,23.65,23.65,23.65,23.65,23.65,23.65,23.65,23.65,23.65,23.65,23.65,23.65,23.65,23.65,23.65,23.65,23.65,23.65,23.65
20091203,5,26.11,25,25,25,25,25,25,25,25,25,25,25,45,25,25,45,25,25,25
20091203,6,40.27,40,40,40,40,40,40,40,40,40,40,40,45,40,40,45,40,40,40
20091203,7,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50
20091203,8,63.37,59.04,53.1,59.04,60.2,60.2,59.04,53.1,59.04,53.1,59.04,59.04,150,53.1,60.2,150,59.04,53.1,59.04
20091203,9,65.04,60,56.7,60,80,80,60,56.7,60,56.7,60,60,150,56.7,80,150,60,56.7,60
20091203,10,66.12,62,56.7,62,62.4,62.4,62,56.7,62,56.7,62,62,150,56.7,62.4,150,62,56.7,62
20091203,11,65.2,61,56.7,61,61.4,61.4,61,56.7,61,56.7,61,61,150,56.7,61.4,150,61,56.7,61
20091203,12,66.15,62,56.7,62,64.51,64.51,62,56.7,62,56.7,62,62,150,56.7,64.51,150,62,56.7,62
20091203,13,60.12,54.97,54.97,54.97,56.54,56.54,54.97,54.97,54.97,54.97,54.97,54.97,150,54.97,56.54,150,54.97,54.97,54.97
20091203,14,59.63,54.7,54.7,54.7,54.7,54.7,54.7,54.7,54.7,54.7,54.7,54.7,150,54.7,54.7,150,54.7,54.7,54.7
20091203,15,60.75,56.06,55.76,56.06,56.06,56.06,56.06,55.76,56.06,55.76,56.06,56.06,150,55.76,56.06,150,56.06,55.76,56.06
20091203,16,62.52,58,55.87,58,58,58,58,55.87,58,55.87,58,58,150,55.87,58,150,58,55.87,58
20091203,17,65.83,61.12,61.12,61.12,61.12,61.12,61.12,61.12,61.12,61.12,61.12,61.12,150,61.12,61.12,150,61.12,61.12,61.12
20091203,18,76.4,71.95,71.95,71.95,71.95,71.95,71.95,71.95,71.95,71.95,71.95,71.95,150.3,71.95,71.95,150.3,71.95,71.95,71.95
20091203,19,70.96,66.06,66.06,66.06,66.06,66.06,66.06,66.06,66.06,66.06,66.06,66.06,150.01,66.06,66.06,150.01,66.06,66.06,66.06
20091203,20,62.54,56.98,56.98,56.98,56.98,56.98,56.98,56.98,56.98,56.98,56.98,56.98,150,56.98,56.98,150,56.98,56.98,56.98
20091203,21,62.2,56.6,56.6,56.6,56.6,56.6,56.6,56.6,56.6,56.6,56.6,56.6,150,56.6,56.6,150,56.6,56.6,56.6
20091203,22,61.74,56.05,56.05,56.05,56.05,56.05,56.05,56.05,56.05,56.05,56.05,56.05,150,56.05,56.05,150,56.05,56.05,56.05
20091203,23,51.62,51.62,51.62,51.62,51.62,51.62,51.62,51.62,51.62,51.62,51.62,51.62,51.65,51.62,51.62,51.65,51.62,51.62,51.62
20091203,24,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48
20091204,1,37.2,37.2,37.2,37.2,37.2,37.2,37.2,37.2,37.2,37.2,37.2,37.2,37.2,37.2,37.2,37.2,37.2,37.2,37.2
20091204,2,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27
20091204,3,21.21,21.21,21.21,21.21,21.21,21.21,21.21,21.21,21.21,21.21,21.21,21.21,21.21,21.21,21.21,21.21,21.21,21.21,21.21
20091204,4,17.7,17.7,17.7,17.7,17.7,17.7,17.7,17.7,17.7,17.7,17.7,17.7,17.7,17.7,17.7,17.7,17.7,17.7,17.7
20091204,5,18.83,18.54,18.54,18.54,18.54,18.54,18.54,18.54,18.54,18.54,18.54,18.54,23.65,18.54,18.54,23.65,18.54,18.54,18.54
20091204,6,27.44,27.44,27.44,27.44,27.44,27.44,27.44,27.44,27.44,27.44,27.44,27.44,27.44,27.44,27.44,27.44,27.44,27.44,27.44
20091204,7,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50
20091204,8,62.94,58.2,56.4,58.2,58.2,58.2,58.2,56.4,58.2,56.4,58.2,58.2,149.85,56.4,58.2,149.85,58.2,56.4,58.2
20091204,9,64.35,60,55.7,60,60,60,60,55.7,60,55.7,60,60,149.85,55.7,60,149.85,60,55.7,60
20091204,10,68.71,64.98,55.7,64.98,64.98,64.98,64.98,55.7,64.98,55.7,64.98,64.98,149.85,55.7,64.98,149.85,64.98,55.7,64.98
20091204,11,68.69,64.98,55.7,64.98,64.98,64.98,64.98,55.7,64.98,55.7,64.98,64.98,149.85,55.7,64.98,149.85,64.98,55.7,64.98
20091204,12,66.87,63,54.7,63,63,63,63,54.7,63,54.7,63,63,149.85,54.7,63,149.85,63,54.7,63
20091204,13,61.49,56.51,55.32,56.51,56.51,56.51,56.51,55.32,56.51,55.32,56.51,56.51,149.85,55.32,56.51,149.85,56.51,55.32,56.51
20091204,14,59.91,56.16,53.1,56.16,56.16,56.16,56.16,53.1,56.16,53.1,56.16,56.16,132.05,53.1,56.16,132.05,56.16,53.1,56.16
20091204,15,61.68,59,53.1,59,59,59,59,53.1,59,53.1,59,59,120,53.1,59,120,59,53.1,59
20091204,16,63.2,60,53.1,60,60,60,60,53.1,60,53.1,60,60,132.05,53.1,60,132.05,60,53.1,60
20091204,17,65.84,61.45,56.7,61.45,61.45,61.45,61.45,56.7,61.45,56.7,61.45,61.45,150,56.7,61.45,150,61.45,56.7,61.45
20091204,18,75.42,71.11,68,71.11,71.11,71.11,71.11,68,71.11,68,71.11,71.11,150,68,71.11,150,71.11,68,71.11
20091204,19,70.99,66,66,66,66,66,66,66,66,66,66,66,149.85,66,66,149.85,66,66,66
20091204,20,64.27,58.7,58.7,58.7,58.7,58.7,58.7,58.7,58.7,58.7,58.7,58.7,149.85,58.7,58.7,149.85,58.7,58.7,58.7
20091204,21,59.78,56.45,56.45,56.45,56.45,56.45,56.45,56.45,56.45,56.45,56.45,56.45,110,56.45,56.45,110,56.45,56.45,56.45
20091204,22,61.7,55.88,55.88,55.88,55.88,55.88,55.88,55.88,55.88,55.88,55.88,55.88,150,55.88,55.88,150,55.88,55.88,55.88
20091204,23,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51
20091204,24,48.52,48.52,48.52,48.52,48.52,48.52,48.52,48.52,48.52,48.52,48.52,48.52,48.52,48.52,48.52,48.52,48.52,48.52,48.52
20091205,1,57.29,60,60,60,45,45,60,60,60,60,60,60,23.65,60,45,23.65,60,60,60
20091205,2,52.97,55.25,55.25,55.25,44.22,44.22,55.25,55.25,55.25,55.25,55.25,55.25,23.65,55.25,44.22,23.65,55.25,55.25,55.25
20091205,3,48.42,50,50,50,48.53,48.53,50,50,50,50,50,50,23.65,50,48.53,23.65,50,50,50
20091205,4,46.13,46.2,46.2,46.2,46.2,46.2,46.2,46.2,46.2,46.2,46.2,46.2,45,46.2,46.2,45,46.2,46.2,46.2
20091205,5,46.75,46.86,46.86,46.86,46.86,46.86,46.86,46.86,46.86,46.86,46.86,46.86,45,46.86,46.86,45,46.86,46.86,46.86
20091205,6,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45
20091205,7,50.18,50.5,50.5,50.5,50.5,50.5,50.5,50.5,50.5,50.5,50.5,50.5,45,50.5,50.5,45,50.5,50.5,50.5
20091205,8,58.33,60.05,47.74,60.05,60.05,60.05,60.05,47.74,60.05,47.74,60.05,60.05,47.74,47.74,60.05,47.74,60.05,47.74,60.05
20091205,9,58.69,60.09,49,60.09,60.09,60.09,60.09,49,60.09,49,60.09,60.09,51.88,49,60.09,51.88,60.09,49,60.09
20091205,10,67.61,70.04,52,70.04,70.04,70.04,70.04,52,70.04,52,70.04,70.04,54.88,52,70.04,54.88,70.04,52,70.04
20091205,11,67.6,70.04,52,70.04,70.04,70.04,70.04,52,70.04,52,70.04,70.04,54.88,52,70.04,54.88,70.04,52,70.04
20091205,12,66.73,69.35,49.24,69.35,69.35,69.35,69.35,49.24,69.35,49.24,69.35,69.35,54.65,49.24,69.35,54.65,69.35,49.24,69.35
20091205,13,59.31,60.04,55.28,60.04,60.04,60.04,60.04,55.28,60.04,55.28,60.04,60.04,55.28,55.28,60.04,55.28,60.04,55.28,60.04
20091205,14,55.3,57.04,45.6,57.04,57.04,57.04,57.04,45.6,57.04,45.6,57.04,57.04,45.6,45.6,57.04,45.6,57.04,45.6,57.04
20091205,15,55.25,57,45,57,57,57,57,45,57,45,57,57,45.6,45,57,45.6,57,45,57
20091205,16,55.24,57,45,57,57,57,57,45,57,45,57,57,45.6,45,57,45.6,57,45,57
20091205,17,58.98,60.04,52,60.04,60.04,60.04,60.04,52,60.04,52,60.04,60.04,55,52,60.04,55,60.04,52,60.04
20091205,18,72.02,70.07,58.64,70.07,70.07,70.07,70.07,58.64,70.07,58.64,70.07,70.07,115.01,58.64,70.07,115.01,70.07,58.64,70.07
20091205,19,78.47,75.08,58.64,75.08,75.08,75.08,75.08,58.64,75.08,58.64,75.08,75.08,149,58.64,75.08,149,75.08,58.64,75.08
20091205,20,78.49,75.06,58.64,75.06,75.06,75.06,75.06,58.64,75.06,58.64,75.06,75.06,149,58.64,75.06,149,75.06,58.64,75.06
20091205,21,71.65,70.01,58.64,70.01,70.01,70.01,70.01,58.64,70.01,58.64,70.01,70.01,110,58.64,70.01,110,70.01,58.64,70.01
20091205,22,68.82,63,63,63,63,63,63,63,63,63,63,63,149,63,63,149,63,63,63
20091205,23,60.08,60.08,60.08,60.08,60.08,60.08,60.08,60.08,60.08,60.08,60.08,60.08,60.08,60.08,60.08,60.08,60.08,60.08,60.08
20091205,24,60.01,60.01,60.01,60.01,60.01,60.01,60.01,60.01,60.01,60.01,60.01,60.01,60.01,60.01,60.01,60.01,60.01,60.01,60.01
20091206,1,59.04,60.01,60.01,60.01,60.01,60.01,60.01,60.01,60.01,60.01,60.01,60.01,45,60.01,60.01,45,60.01,60.01,60.01
20091206,2,48.28,48.5,48.5,48.5,48.5,48.5,48.5,48.5,48.5,48.5,48.5,48.5,45,48.5,48.5,45,48.5,48.5,48.5
20091206,3,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45
20091206,4,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45
20091206,5,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45
20091206,6,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45
20091206,7,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45
20091206,8,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45
20091206,9,48.27,48.27,48.27,48.27,48.27,48.27,48.27,48.27,48.27,48.27,48.27,48.27,48.27,48.27,48.27,48.27,48.27,48.27,48.27
20091206,10,58.13,58,58,58,58,58,58,58,58,58,58,58,60,58,58,60,58,58,58
20091206,11,63.6,61,68,61,68,68,68,68,61,68,61,61,68,68,68,68,61,68,61
20091206,12,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63
20091206,13,60.01,60.01,60.01,60.01,60.01,60.01,60.01,60.01,60.01,60.01,60.01,60.01,60.01,60.01,60.01,60.01,60.01,60.01,60.01
20091206,14,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
20091206,15,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50
20091206,16,50.5,50.5,50.5,50.5,50.5,50.5,50.5,50.5,50.5,50.5,50.5,50.5,50.5,50.5,50.5,50.5,50.5,50.5,50.5
20091206,17,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60
20091206,18,73.13,70.09,70.09,70.09,70.09,70.09,70.09,70.09,70.09,70.09,70.09,70.09,115,70.09,70.09,115,70.09,70.09,70.09
20091206,19,77.71,75.08,75.08,75.08,75.08,75.08,75.08,75.08,75.08,75.08,75.08,75.08,115,75.08,75.08,115,75.08,75.08,75.08
20091206,20,77.71,75.1,75.1,75.1,75.1,75.1,75.1,75.1,75.1,75.1,75.1,75.1,115,75.1,75.1,115,75.1,75.1,75.1
20091206,21,70.1,70.1,70.1,70.1,70.1,70.1,70.1,70.1,70.1,70.1,70.1,70.1,70.1,70.1,70.1,70.1,70.1,70.1,70.1
20091206,22,70.04,70.04,70.04,70.04,70.04,70.04,70.04,70.04,70.04,70.04,70.04,70.04,70.04,70.04,70.04,70.04,70.04,70.04,70.04
20091206,23,59.43,60.07,60.07,60.07,60.07,60.07,60.07,60.07,60.07,60.07,60.07,60.07,50.5,60.07,60.07,50.5,60.07,60.07,60.07
20091206,24,58.12,58.69,58.69,58.69,58.69,58.69,58.69,58.69,58.69,58.69,58.69,58.69,50,58.69,58.69,50,58.69,58.69,58.69
20091207,1,48.92,49.2,49.2,49.2,49.2,49.2,49.2,49.2,49.2,49.2,49.2,49.2,45,49.2,49.2,45,49.2,49.2,49.2
20091207,2,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45
20091207,3,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45
20091207,4,42.95,42.95,42.95,42.95,42.95,42.95,42.95,42.95,42.95,42.95,42.95,42.95,42.95,42.95,42.95,42.95,42.95,42.95,42.95
